TmStamp,RecNum,BattV_Min,TrackerWM_Avg,Tracker2WM_Avg,ShadowWM_Avg,SunWM_Avg,ShadowbandWM_Avg,DNICalc_Avg,AirTC_Avg,RH,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,BP_mB_Avg,UVA_Avg,UVB_Avg
08/01/2020 21:00:00,29045,13.71,0,0,0.0360049,0.03290897,0.04449768,0,18.72,87.5,0.071,207.9,2.897,997.4664,0.0001374882,0.01391683
08/01/2020 22:00:00,29046,13.71,0,0,0,0,0,0,18.33,86.7,0.009,210.1,0.422,998.2708,0,0.01199063
08/01/2020 23:00:00,29047,13.7,0,0,0,0,0,0,18.37,83,0,0,0,998.9562,0,0.01199625
09/01/2020 00:00:00,29048,13.7,0,0,0,0,0,0,18.65,78.91,0,0,0,999.1642,0,0.01199151
09/01/2020 01:00:00,29049,13.71,0,0,0,0,0,0,18.65,78.15,0,0,0,998.8863,0,0.01198603
09/01/2020 02:00:00,29050,13.71,0,0,0,0,0,0,18.34,82.3,0,0,0,998.6768,0,0.01198526
09/01/2020 03:00:00,29051,13.71,0,0,0,0,0,0,17.85,84.2,0.754,342.8,8.09,998.4822,0,0.01200092
09/01/2020 04:00:00,29052,13.71,0,0,0,0,0,0,17.71,85,0.405,348.5,6.241,998.643,0,0.0119728
09/01/2020 05:00:00,29053,13.71,0,0,0,0,0,0,17.75,84.4,0,0,0,999.0583,1.14676E-05,0.0120204
09/01/2020 06:00:00,29054,13.71,0,0,1.128015,1.138741,0.9493454,0,17.87,82.9,0,0,0,999.5298,0.006062992,0.0207619
09/01/2020 07:00:00,29055,13.71,0.009203099,0,47.74519,47.2561,42.03814,-2.638966,18.1,78.82,0,0,0,999.918,0.5795864,0.2650467
09/01/2020 08:00:00,29056,13.71,103.1049,0,132.7003,173.8921,113.816,106.4555,18.99,73.45,0,0,0,1000.311,3.549827,0.9426473
09/01/2020 09:00:00,29057,13.7,526.1557,0,147.5184,440.0204,125.8691,542.4125,20.11,62.77,0,0,0,1000.619,10.43709,2.067325
09/01/2020 10:00:00,29058,13.7,694.4061,0,205.5353,697.0665,177.0511,712.6451,21.7,55.91,0.005,327.8,0.044,1000.698,19.29821,3.107173
09/01/2020 11:00:00,29059,13.71,303.9694,0,306.626,557.6213,263.3156,320.1117,22.26,57.33,0,0,0,1001.028,20.3281,2.757239
09/01/2020 12:00:00,29060,13.71,299.8186,0,328.8655,603.6251,284.6844,297.8385,23.07,53.89,0,0,0,1001.527,24.18374,3.024972
09/01/2020 13:00:00,29061,13.71,623.2641,0,395.826,1000.296,338.6203,644.2515,24.63,49.2,0.015,326.5,1.004,1001.526,35.42799,4.424966
09/01/2020 14:00:00,29062,13.71,209.2149,0,381.9298,575.2529,318.5675,207.0147,24.23,45.83,0,282.7,0,1001.275,25.77103,3.048542
09/01/2020 15:00:00,29063,13.71,321.0885,0,303.893,593.7685,261.839,309.0511,24.14,51.03,0.015,206,0.853,1001.254,24.31354,3.044574
09/01/2020 16:00:00,29064,13.71,854.7485,0,161.0611,851.6674,144.8592,855.8549,24.27,50.49,0.087,218.8,3.968,1001.242,26.3696,3.799206
09/01/2020 17:00:00,29065,13.71,873.2853,0,92.40989,669.1362,87.87904,880.5244,23.58,61.7,0.014,210.2,1.712,1001.173,17.39778,2.962343
09/01/2020 18:00:00,29066,13.71,762.9631,0,94.00064,463.4126,88.94449,773.7433,21.66,75.61,0.088,212.9,3.313,1001.324,9.018765,2.001159
09/01/2020 19:00:00,29067,13.71,626.6064,0,63.75432,244.6751,64.89384,621.371,20.53,76.13,0.111,213.2,4.425,1001.999,3.084433,0.9950225
09/01/2020 20:00:00,29068,13.71,232.1225,0,20.96882,50.29967,24.62895,199.9614,19.5,83.8,0.022,237.2,1.667,1002.387,0.4331794,0.2431224
09/01/2020 21:00:00,29069,13.71,0,0,0.02716934,0.0155231,0.06687439,0,19.01,77.78,0.137,212,4.518,1002.567,0.0007447276,0.01487167
09/01/2020 22:00:00,29070,13.71,0,0,0,0,0,0,18.26,79.83,0,0,0,1003.329,0,0.0119842
09/01/2020 23:00:00,29071,13.71,0,0,0,0,0,0,17.6,82.9,0,0,0,1003.499,0,0.01200244
10/01/2020 00:00:00,29072,13.71,0,0,0,0,0,0,17.15,83.8,0.588,176.9,49.19,1003.246,0,0.01202124
10/01/2020 01:00:00,29073,13.7,0,0,0,0,0,0,16.63,87.1,0.523,301.6,59.41,1002.881,0,0.01202909
10/01/2020 02:00:00,29074,13.71,0,0,0,0,0,0,15.86,88.7,0.428,48.96,37.81,1002.637,0,0.01205887
10/01/2020 03:00:00,29075,13.7,0,0,0,0.1372715,0,0,16.06,77,1.452,106,55.68,1001.893,0,0.0120763
10/01/2020 04:00:00,29076,13.71,0,0,0,0,0,0,17.43,87.1,1.674,179.4,46.92,1001.249,0,0.01203636
10/01/2020 05:00:00,29077,13.71,0,0,0,0,0,0,16.16,88.3,0.922,213.5,35.21,1001.329,0,0.01206544
10/01/2020 06:00:00,29078,13.71,0,0,1.782087,1.754936,1.739553,0,15.5,89.1,0.517,22.99,50.46,1001.491,0.02545159,0.03085478
10/01/2020 07:00:00,29079,13.71,300.0837,0,32.67002,88.03246,34.74941,298.5577,15.34,80.5,0.665,37.99,32.82,1001.68,0.8200887,0.3754254
10/01/2020 08:00:00,29080,13.71,693.6941,0,59.58912,302.7909,60.75061,709.5919,19.3,68.76,0.627,262.5,25.03,1001.888,4.071477,1.175334
10/01/2020 09:00:00,29081,13.71,851.1487,0,68.04333,524.6271,67.27656,859.3987,22.01,57.9,0.047,246.4,4.707,1001.619,10.72472,2.196126
10/01/2020 10:00:00,29082,13.7,932.368,0,73.69176,734.0303,72.88334,944.511,23.97,52.44,0,0,0,1001.138,19.75468,3.188241
10/01/2020 11:00:00,29083,13.71,967.4199,0,79.69371,901.0466,77.79915,983.9427,25.3,48.84,0,0,0,1000.845,28.62095,3.999597
10/01/2020 12:00:00,29084,13.71,981.3013,0,84.6214,1003.87,80.07451,990.4042,27.27,45.35,0,0,0,1000.419,35.34777,4.507193
10/01/2020 13:00:00,29085,13.71,974.797,0,93.59572,1049.192,89.30172,982.3732,27.88,45.89,0,0,0,999.9521,38.56842,4.730684
10/01/2020 14:00:00,29086,13.71,979.5886,0,92.20683,1045.979,87.2431,987.8918,27.45,49.33,0,0,0,999.691,38.13376,4.729612
10/01/2020 15:00:00,29087,13.71,965.3271,0,91.4193,974.97,85.4398,974.1871,27.68,49.12,0,0,0,999.1799,33.87314,4.404349
10/01/2020 16:00:00,29088,13.71,934.6478,0,89.59758,849.2731,84.04664,948.5869,27.41,47.52,0.954,222.6,14.28,998.8191,26.06676,3.760053
10/01/2020 17:00:00,29089,13.71,887.6575,0,82.42452,669.7882,78.54485,896.706,27.34,47.84,1.53,229,22.05,998.4363,16.86729,2.885878
10/01/2020 18:00:00,29090,13.71,800.6771,0,72.21639,457.8149,71.16779,804.2757,27.23,47.98,1.564,234.9,23.09,998.0814,8.500115,1.875999
10/01/2020 19:00:00,29091,13.7,649.4037,0,53.90773,239.4475,57.39738,644.7479,26.55,49.09,0.754,223.1,13.21,997.9903,2.809901,0.9154249
10/01/2020 20:00:00,29092,13.71,258.9126,0,20.70769,51.70436,25.54642,200.5787,25.14,69.52,0.312,243.6,10.44,998.2073,0.3510182,0.2264477
10/01/2020 21:00:00,29093,13.71,0,0,0,0,0.04409926,0,22.36,80,0.229,230.2,9.56,998.7454,0,0.01458018
10/01/2020 22:00:00,29094,13.71,0,0,0,0,0,0,20.95,81.4,0,0,0,998.8181,0,0.01184658
10/01/2020 23:00:00,29095,13.71,0,0,0,0,0,0,20.28,79.13,0,0,0,998.3398,3.437202E-05,0.01188878
11/01/2020 00:00:00,29096,13.7,0,0,0,0,0,0,19.62,86.5,0,0,0,998.4518,0,0.01190988
11/01/2020 01:00:00,29097,13.71,0,0,0,0,0,0,18.57,82.9,0,0,0,998.4492,0,0.01192615
11/01/2020 02:00:00,29098,13.71,0,0,0,0,0,0,17.67,85.1,0,0,0,997.9584,0,0.01195764
11/01/2020 03:00:00,29099,13.71,0,0,0,0,0,0,17.71,89.9,0,0,0,997.5121,0,0.01197978
11/01/2020 04:00:00,29100,13.7,0,0,0,0,0,0,16.92,89.5,0,0,0,997.0156,0,0.01202909
11/01/2020 05:00:00,29101,13.7,0,0,0,0,0,0,16.33,89.3,0,0,0,997.1385,0,0.01203144
11/01/2020 06:00:00,29102,13.7,0,0,1.335499,1.433365,1.264771,0,15.99,87.7,0.002,80.6,0.211,997.1573,0.02142444,0.02886505
11/01/2020 07:00:00,29103,13.71,286.1903,0,32.67645,84.87881,34.15358,284.5946,16.96,85.3,0,0,0,997.5818,0.7902388,0.3628229
11/01/2020 08:00:00,29104,13.71,694.0475,0,59.57488,301.508,59.38308,710.3106,21.33,71.32,0,0,0,997.9808,4.103369,1.176895
11/01/2020 09:00:00,29105,13.71,832.1145,0,76.95732,522.5217,72.66824,843.7062,23.86,65.54,0,0,0,998.1747,10.87239,2.197395
11/01/2020 10:00:00,29106,13.71,905.1276,0,84.74326,725.1058,78.49248,918.1847,26.27,57.19,0,0,0,998.1452,20.07611,3.171942
11/01/2020 11:00:00,29107,13.71,926.5301,0,98.78891,881.8577,89.41292,941.2308,27.84,55.64,0,0,0,998.3463,29.04676,3.936433
11/01/2020 12:00:00,29108,13.71,927.2458,0,116.5907,985.6664,106.2318,937.0841,27.6,53.77,0,0,0,998.238,35.09818,4.420095
11/01/2020 13:00:00,29109,13.71,947.8665,0,114.5204,1044.636,105.3627,956.6102,28.05,57.74,0,0,0,998.048,38.71849,4.705907
11/01/2020 14:00:00,29110,13.71,936.5416,0,123.1606,1036.561,111.2131,946.4784,26.41,65.82,0,0,0,998.3622,38.38947,4.720203
11/01/2020 15:00:00,29111,13.71,924.9255,0,118.5061,967.9324,106.7874,936.6987,25.45,68.27,0,0,0,998.5444,34.26011,4.430055
11/01/2020 16:00:00,29112,13.71,910.2781,0,104.1358,847.4282,95.34398,927.8922,24.46,66.66,0,0,0,998.4586,26.70105,3.828509
11/01/2020 17:00:00,29113,13.71,888.0184,0,82.13117,672.4964,78.83667,901.3678,24.57,71.66,0,0,0,998.3375,17.5483,2.963136
11/01/2020 18:00:00,29114,13.71,823.1697,0,65.25137,464.5581,65.86837,833.4921,23.87,71.9,0,0,0,998.349,9.038736,1.964579
11/01/2020 19:00:00,29115,13.71,574.8857,0,59.80596,229.4654,61.45626,579.1333,22.63,81.9,0,0,0,998.9633,2.917539,0.9209645
11/01/2020 20:00:00,29116,13.71,71.94364,0,26.50822,34.92665,25.97566,45.40745,20.73,88.3,0.007,226.5,1.226,999.5571,0.3756406,0.2149799
11/01/2020 21:00:00,29117,13.71,0,0,0.07488129,0.05484825,0.1253095,0,19.63,91,0.027,218.2,1.774,1000.136,1.145735E-05,0.01453485
11/01/2020 22:00:00,29118,13.7,0,0,0,0,0,0,19.25,90.9,0,0,0,1000.495,0,0.01194271
11/01/2020 23:00:00,29119,13.7,0,0,0,0,0,0,18.98,90,0,0,0,1000.64,0,0.01197251
12/01/2020 00:00:00,29120,13.71,0,0,0,0,0,0,18.83,90.7,0,0,0,1000.65,0,0.01197341
12/01/2020 01:00:00,29121,13.71,0,0,0,0,0,0,18.63,92.8,0,0,0,1000.537,0,0.01199303
12/01/2020 02:00:00,29122,13.71,0,0,0,0,0,0,18.32,94,0,0,0,1000.32,0,0.0119845
12/01/2020 03:00:00,29123,13.71,0,0,0,0,0,0,17.78,94.8,0,0,0,1000.043,0,0.01204308
12/01/2020 04:00:00,29124,13.71,0,0,0,0,0,0,17.26,95.1,0,0,0,999.3625,0,0.01202362
12/01/2020 05:00:00,29125,13.71,0,0,0,0,0,0,16.93,95.1,0,0,0,999.3024,0,0.01200407
12/01/2020 06:00:00,29126,13.71,0,0,1.434932,1.4491,1.392041,0,16.93,94.3,0,0,0,999.6225,0.01681405,0.02709437
12/01/2020 07:00:00,29127,13.71,202.406,0,38.72218,75.82174,38.12743,203.6339,17.34,88.5,0,0,0,999.7878,0.7256459,0.3400586
12/01/2020 08:00:00,29128,13.71,565.0101,0,77.49032,275.5265,72.99778,580.7295,20.76,75.61,0,0,0,1000.14,3.801259,1.111354
12/01/2020 09:00:00,29129,13.72,768.6992,0,86.08144,495.4019,81.39626,776.4754,22.72,67.63,0,0,0,1000.004,10.26403,2.13304
12/01/2020 10:00:00,29130,13.71,853.1985,0,98.26131,702.0504,92.86649,867.8118,23.74,59.74,0,0,0,999.9169,19.0678,3.122789
12/01/2020 11:00:00,29131,13.71,913.6522,0,99.84035,875.1717,93.70697,932.0865,25.69,52.12,0,0,0,999.8755,28.4142,3.962997
12/01/2020 12:00:00,29132,13.71,943.976,0,100.3309,987.4314,94.89919,957.8802,27.3,52.09,0,0,0,999.7484,35.82515,4.529014
12/01/2020 13:00:00,29133,13.71,955.6154,0,100.7963,1042.932,95.55473,969.8742,27.53,53.15,0,0,0,999.5902,39.40762,4.801804
12/01/2020 14:00:00,29134,13.71,953.7458,0,100.5253,1033.518,94.22942,967.0222,27.52,53.49,0,0,0,999.3308,38.79442,4.768373
12/01/2020 15:00:00,29135,13.71,939.2691,0,98.52735,962.5656,92.2495,952.8753,27.87,52.8,0,0,0,998.8073,34.19837,4.428658
12/01/2020 16:00:00,29136,13.71,915.2778,0,92.15258,839.3418,86.77779,932.8438,28.7,50.93,0.001,244.6,0.403,998.1027,26.37402,3.786869
12/01/2020 17:00:00,29137,13.71,861.963,0,87.09621,659.3998,83.14945,873.1078,28.87,49.49,1.333,244.2,19.11,997.3809,16.93442,2.895899
12/01/2020 18:00:00,29138,13.71,740.2772,0,84.94003,442.9823,82.70893,745.1614,29.1,53.19,3.327,240.4,31.29,997.0613,8.273785,1.844883
12/01/2020 19:00:00,29139,13.7,510.3076,0,69.13876,217.1962,69.63757,505.8163,27.96,56.73,1.901,240,24.23,997.2615,2.566809,0.8565707
12/01/2020 20:00:00,29140,13.7,140.0573,0,24.52639,41.17932,26.53279,107.948,26.61,57.21,0.998,294.7,52.23,997.7486,0.2692915,0.1933605
12/01/2020 21:00:00,29141,13.7,0,0,0.06866306,0.08709501,0.07566053,0,25.29,69.47,2.761,146,44.24,998.0746,0,0.0141917
12/01/2020 22:00:00,29142,13.7,0,0,0,0,0,0,23.4,72.21,1.292,184.4,31.19,998.6351,0,0.01174733
12/01/2020 23:00:00,29143,13.71,0,0,0,0,0,0,22.32,78.85,0.815,328.7,35.34,998.7406,0,0.01178875
13/01/2020 00:00:00,29144,13.71,0,0,0,0,0,0,20.74,84,0.104,332,5.941,998.6498,0,0.01183564
13/01/2020 01:00:00,29145,13.71,0,0,0,0,0,0,19.95,86.9,0,0,0,998.6242,0,0.01191066
13/01/2020 02:00:00,29146,13.71,0,0,0,0,0,0,18.94,87.8,0,0,0,997.9343,0,0.01193176
13/01/2020 03:00:00,29147,13.71,0,0,0,0,0,0,18.49,89.5,0,0,0,997.5795,0,0.01196227
13/01/2020 04:00:00,29148,13.71,0,0,0,0,0,0,18.02,90.7,0,0,0,997.3212,0,0.01198898
13/01/2020 05:00:00,29149,13.7,0,0,0,0,0,0,17.34,91.6,0,0,0,997.1926,0,0.01199606
13/01/2020 06:00:00,29150,13.71,0,0,1.626507,1.726539,1.478508,0,16.97,92.2,0,0,0,997.1668,0.01538097,0.0255164
13/01/2020 07:00:00,29151,13.7,242.9153,0,36.2885,80.01602,36.27799,243.5962,17.76,85.3,0,0,0,997.3135,0.7122914,0.3348021
13/01/2020 08:00:00,29152,13.71,602.9846,0,84.04258,293.9713,80.12272,621.8468,20.83,75.04,0,0,0,997.7952,3.855666,1.129212
13/01/2020 09:00:00,29153,13.71,789.2652,0,84.73057,505.4967,80.95204,802.6358,24.09,66.48,0,0,0,997.3283,10.27004,2.116355
13/01/2020 10:00:00,29154,13.71,868.4103,0,96.45603,709.9424,91.21861,884.4659,27.32,54.43,0,0,0,997.5209,19.20891,3.084381
13/01/2020 11:00:00,29155,13.71,907.0095,0,105.0384,874.5387,98.2991,926.5698,28.32,46.59,0,0,0,997.7524,28.16802,3.869229
13/01/2020 12:00:00,29156,13.71,932.1472,0,108.4979,983.8749,101.7828,946.3921,29.69,49.82,0,0,0,997.5193,35.23325,4.39928
13/01/2020 13:00:00,29157,13.71,960.8664,0,100.3741,1047.214,96.34503,975.294,30.12,41.47,0,0,0,997.2919,39.47787,4.73487
13/01/2020 14:00:00,29158,13.71,950.64,0,119.6642,1049.212,112.4025,965.3723,30.6,43.34,0.006,222,1.919,996.8012,39.2441,4.734116
13/01/2020 15:00:00,29159,13.7,833.4636,0,187.494,950.2382,165.0331,844.7394,29.26,55.75,0.968,238.5,16.73,996.9693,33.70936,4.310361
13/01/2020 16:00:00,29160,13.71,618.675,0,211.5542,721.7144,182.2271,637.0951,28.37,62.16,1.265,249.3,19.35,996.6344,23.43845,3.3167
13/01/2020 17:00:00,29161,13.7,687.0122,0,219.8353,668.1266,194.6848,689.6086,26.63,72.87,3.54,238.8,35.65,996.5439,16.72236,2.893985
13/01/2020 18:00:00,29162,13.7,698.2849,0,112.3377,452.9481,105.7453,708.6609,25.5,76.1,3.544,249.6,29.6,996.1932,8.207748,1.855027
13/01/2020 19:00:00,29163,13.7,475.59,0,85.60963,223.5376,81.91217,469.9767,24.89,78.61,1.58,254.2,24.56,996.3882,2.672099,0.8824233
13/01/2020 20:00:00,29164,13.71,139.8773,0,32.47791,49.52317,32.3105,112.7642,24.89,78.62,0.096,319.2,16.07,996.2841,0.3262363,0.2131565
13/01/2020 21:00:00,29165,13.71,0,0,0.08766361,0.05565758,0.1275685,0,24.17,80.5,1.455,345.4,26.98,996.2239,0,0.01425196
13/01/2020 22:00:00,29166,13.7,0,0,0,0,0,0,23.72,81.7,0.303,254.6,12.61,996.4719,0,0.01172076
13/01/2020 23:00:00,29167,13.71,0,0,0,0,0,0,21.93,88.6,0.266,309.8,13.9,996.4869,0,0.01178484
14/01/2020 00:00:00,29168,13.71,0,0,0,0,0,0,21.1,89.7,0.744,329.5,26.47,996.4008,0,0.01183388
14/01/2020 01:00:00,29169,13.71,0,0,0,0,0,0,20.47,92.3,0.955,336.3,19.96,996.5327,0,0.01184814
14/01/2020 02:00:00,29170,13.71,0,0,0,0,0,0,19.98,92.7,0.325,323.5,9.85,996.4056,0,0.01188644
14/01/2020 03:00:00,29171,13.7,0,0,0,0,0,0,19.42,93.3,0,0,0,995.9485,0,0.01190363
14/01/2020 04:00:00,29172,13.7,0,0,0,0,0,0,18.8,94,0,0,0,995.2985,0,0.01195834
14/01/2020 05:00:00,29173,13.71,0,0,0,0,0,0,18.72,94.6,0,0,0,995.4753,0,0.01194586
14/01/2020 06:00:00,29174,13.71,0,0,1.412057,1.482104,1.29127,0,18.45,95,0,0,0,996.4883,0.01302935,0.02489793
14/01/2020 07:00:00,29175,13.71,217.9809,0,38.24559,78.16637,37.65979,224.4294,19.32,87.1,0,0,0,996.889,0.7216249,0.3418922
14/01/2020 08:00:00,29176,13.7,622.2598,0,71.00619,285.8383,68.12328,644.4535,23.29,77.34,0,0,0,996.5526,3.889412,1.126341
14/01/2020 09:00:00,29177,13.7,749.5425,0,98.92918,500.0533,91.71186,769.4351,25.08,67.49,0,0,0,996.6612,10.24053,2.095073
14/01/2020 10:00:00,29178,13.71,836.3071,0,108.9732,694.3312,99.897,845.5312,27.88,57.83,0,0,0,996.0798,19.02664,3.03401
14/01/2020 11:00:00,29179,13.71,885.7041,0,118.0246,867.2726,108.6094,904.2604,29.01,54.62,0,0,0,996.3087,28.22338,3.851946
14/01/2020 12:00:00,29180,13.71,910.0793,0,120.6268,986.9885,110.7585,937.7372,30.2,48.86,0,0,0,996.3079,35.78061,4.435255
14/01/2020 13:00:00,29181,13.71,915.3564,0,122.5009,1039.462,112.0169,945.509,31.64,48.28,0.406,237.6,12.75,995.9778,39.69508,4.690295
14/01/2020 14:00:00,29182,13.71,899.8781,0,132.0531,1026.416,119.8284,927.9263,31,50.48,0.9,237.3,14.26,995.7401,39.07907,4.650111
14/01/2020 15:00:00,29183,13.71,897.3044,0,120.8121,954.9567,109.5071,920.4954,31.39,45.98,0.315,248.1,9.72,995.3282,34.70802,4.339701
14/01/2020 16:00:00,29184,13.71,876.4457,0,109.6493,821.9727,100.3604,889.4668,32.62,43.9,1.423,251.2,22.26,994.9875,26.86854,3.707606
14/01/2020 17:00:00,29185,13.71,829.7869,0,99.14983,647.5724,92.94041,836.7933,32.33,54.71,3.404,242.1,33.91,994.592,17.37728,2.840291
14/01/2020 18:00:00,29186,13.71,721.3058,0,91.57485,442.7815,86.50546,730.5198,28.91,65.55,2.899,255.3,38.09,994.6403,8.703485,1.864803
14/01/2020 19:00:00,29187,13.71,536.1186,0,74.39674,230.5578,71.92966,540.5291,28.98,63.11,1.585,241.2,39.45,994.777,2.798422,0.9095669
14/01/2020 20:00:00,29188,13.71,188.0553,0,25.3762,46.89087,27.40214,144.5507,27.88,69.78,1.111,259.9,49.62,994.7661,0.2994288,0.2214118
14/01/2020 21:00:00,29189,13.7,0,0,0,0,0.06197407,0,26.06,74.85,1.218,299.9,26.34,995.0663,0,0.01422247
14/01/2020 22:00:00,29190,13.71,0,0,0,0,0,0,24.82,79.18,1.102,286.5,66.44,995.3871,0,0.01163715
14/01/2020 23:00:00,29191,13.7,0,0,0,0,0,0,23.6,85.8,0.778,326.6,34.69,995.825,0,0.01170357
15/01/2020 00:00:00,29192,13.71,0,0,0,0,0,0,22.41,88.5,0.873,328.6,32.18,996.1378,0,0.0117403
15/01/2020 01:00:00,29193,13.71,0,0,0,0,0,0,21.55,90.7,0.546,7.087,45.5,996.0911,0,0.01178641
15/01/2020 02:00:00,29194,13.71,0,0,0,0,0,0,20.97,90.8,0.65,51.52,42.81,995.8508,0,0.0118544
15/01/2020 03:00:00,29195,13.71,0,0,0,0,0,0,20.29,93.5,1.004,309.1,26.5,995.3477,0,0.01188956
15/01/2020 04:00:00,29196,13.71,0,0,0,0,0,0,19.81,93.8,0.66,49.92,26.91,995.0853,0,0.0118966
15/01/2020 05:00:00,29197,13.71,0,0,0,0,0,0,19.73,93.8,0.432,47.86,40.58,994.9165,0,0.01189269
15/01/2020 06:00:00,29198,13.71,0,0,0.9944447,1.000311,0.9848334,0,18.96,94.1,0.362,59.97,16.48,995.0266,0.0110907,0.02408446
15/01/2020 07:00:00,29199,13.71,241.3203,0,36.72854,80.90781,36.31205,257.8054,19.57,89.1,0.589,15.97,24.71,995.2637,0.7213705,0.343191
15/01/2020 08:00:00,29200,13.71,404.3886,0,115.3581,253.4466,99.60416,418.0417,22.81,80.2,0.541,310.9,14.69,995.8307,3.814953,1.08869
15/01/2020 09:00:00,29201,13.71,584.2943,0,125.2525,439.341,105.2819,597.7933,25.47,68.85,0.649,274.9,45.79,996.1558,9.841999,1.967751
15/01/2020 10:00:00,29202,13.71,842.0276,0,93.98721,686.541,87.29248,857.0157,27.92,52.31,1.327,237.3,30.84,996.1874,19.4222,3.065443
15/01/2020 11:00:00,29203,13.71,910.6899,0,90.48499,866.3091,85.00998,937.7927,30.63,47.35,1.433,243.2,30.49,995.9313,29.09502,3.902725
15/01/2020 12:00:00,29204,13.71,931.7002,0,94.41827,984.4484,89.05839,964.8386,32.67,45.73,0.003,243.9,0.778,995.5453,36.54303,4.453331
15/01/2020 13:00:00,29205,13.71,938.986,0,96.18007,1036.802,90.70887,970.6719,33.98,45.13,2.576,250.4,33.72,995.2167,40.29014,4.702076
15/01/2020 14:00:00,29206,13.71,935.5128,0,98.6141,1029.76,93.57346,966.3596,33.49,47.45,3.688,236.1,36.29,994.9437,39.80349,4.673883
15/01/2020 15:00:00,29207,13.71,916.496,0,100.41,958.007,93.83615,946.4716,33,47.9,3.445,244.2,35.88,994.8497,35.05344,4.343545
15/01/2020 16:00:00,29208,13.71,880.2092,0,99.67297,823.452,92.25945,903.6836,33.12,47.78,2.963,259.2,33.81,994.7137,26.9506,3.707512
15/01/2020 17:00:00,29209,13.71,818.8498,0,94.73734,639.1204,87.6141,830.7709,34.02,47,2.482,266.8,37.43,994.1287,17.31331,2.824116
15/01/2020 18:00:00,29210,13.71,734.3412,0,81.41521,436.2122,77.55266,740.303,35.22,43.78,3.518,150.2,76.15,993.765,8.565918,1.837055
15/01/2020 19:00:00,29211,13.71,557.209,0,62.75792,224.3814,62.58597,559.2294,32.97,50.36,6.313,124.6,29.61,993.7365,2.695836,0.8935878
15/01/2020 20:00:00,29212,13.71,191.6133,0,25.95892,49.48769,27.71367,152.4392,30.03,57.96,7.099,119.1,29.21,994.2187,0.2661214,0.2192786
15/01/2020 21:00:00,29213,13.7,0,0,0.1492212,0.1259634,0.1961446,0,28.62,57.94,6.524,112.8,26.36,994.6537,0,0.01407282
15/01/2020 22:00:00,29214,13.71,0,0,0,0,0,0,28.75,57.07,4.725,126.5,32.66,994.8593,0,0.01151679
15/01/2020 23:00:00,29215,13.71,0,0,0,0,0,0,28.25,55.29,5.462,117.3,27.95,994.8683,0,0.01157072
16/01/2020 00:00:00,29216,13.71,0,0,0,0,0,0,27.5,63.04,1.479,192.4,54.3,994.8759,0,0.01158635
16/01/2020 01:00:00,29217,13.71,0,0,0,0,0,0,27.01,59.27,1.726,171.4,41.82,994.4863,0,0.01165903
16/01/2020 02:00:00,29218,13.71,0,0,0,0,0,0,26.05,66.7,1.089,219.3,44.34,994.1221,0,0.01167125
16/01/2020 03:00:00,29219,13.71,0.003977607,0,0,0.1611974,0,0,25.27,70.11,1.273,222.7,57.82,993.7651,0,0.01170279
16/01/2020 04:00:00,29220,13.71,0,0,0,0,0,0,23.93,77.41,0.879,277.1,36.49,993.6584,0,0.01171295
16/01/2020 05:00:00,29221,13.71,0,0,0,0,0,0,22.27,82.5,1.661,322.9,21.82,993.6193,0,0.01177491
16/01/2020 06:00:00,29222,13.71,0,0,1.189708,1.164025,1.068456,0,21.36,86.7,1.483,334.1,19.45,993.9913,0.006484855,0.02285676
16/01/2020 07:00:00,29223,13.71,219.3892,0,32.31936,71.93094,31.60588,229.9359,21.34,82.9,1.206,326.4,25.08,993.9435,0.6722594,0.323846
16/01/2020 08:00:00,29224,13.71,586.7894,0,66.01244,267.0292,62.11531,610.3569,23.45,70.39,1.643,318.9,26.57,994.5703,3.779215,1.073896
16/01/2020 09:00:00,29225,13.71,753.8583,0,82.67468,481.8486,75.07606,771.6632,26.47,60.29,1.201,315.6,25.24,994.8143,10.3066,2.062615
16/01/2020 10:00:00,29226,13.71,838.5273,0,92.96777,680.445,84.13174,853.6511,29.77,48.37,0.933,297,37.06,994.765,19.21242,3.007727
16/01/2020 11:00:00,29227,13.71,875.1025,0,103.549,845.7722,93.66013,899.1396,32.68,45.65,0.861,277.7,43.54,994.7103,28.12706,3.755923
16/01/2020 12:00:00,29228,13.71,893.6732,0,115.7352,967.018,106.3957,924.0454,32.91,45.38,2.326,255.7,39.14,994.5879,35.38247,4.326167
16/01/2020 13:00:00,29229,13.71,898.7933,0,122.327,1020.655,112.097,927.8026,34.22,46.26,2.572,257.2,44.3,994.4404,39.0802,4.588934
16/01/2020 14:00:00,29230,13.71,893.7386,0,127.4637,1016.804,117.2722,923.7736,32.87,49.42,4.291,255.7,32.89,994.3187,38.66526,4.587879
16/01/2020 15:00:00,29231,13.71,881.8678,0,124.7863,950.7693,114.437,911.8796,32.38,52.1,4.307,249,31.24,994.1819,34.3224,4.292026
16/01/2020 16:00:00,29232,13.71,852.6816,0,118.8073,820.9326,109.0263,877.0632,32.48,51.17,4.032,257.5,33.2,993.7399,26.489,3.669424
16/01/2020 17:00:00,29233,13.71,799.6218,0,107.7353,640.669,100.2508,813.5533,32.28,51.6,4.022,257.5,31.65,993.4204,17.10139,2.808836
